2023-07-21 21:06:21,146 INFO    StreamThr :9796 [internal.py:wandb_internal():86] W&B internal server running at pid: 9796, started at: 2023-07-21 21:06:21.143975
2023-07-21 21:06:22,700 DEBUG   HandlerThread:9796 [system_monitor.py:probe():210] {'os': 'Linux-4.15.0-72-generic-x86_64-with-glibc2.27', 'python': '3.9.16', 'heartbeatAt': '2023-07-21T12:06:22.578170', 'startedAt': '2023-07-21T12:06:21.049276', 'docker': None, 'cuda': None, 'args': ('--batch_size', '32', '--n_workers', '4', '--epochs', '40', '--output', 'model/cust_test', '--ensemble_number', '32', '--lr', '1e-6'), 'state': 'running', 'program': '/media/leelabsg-storage1/yein/research/BrainAging/0718/main_lr.py', 'codePath': 'main_lr.py', 'git': {'remote': 'https://github.com/yein-hwang/brain_aging.git', 'commit': 'd026dc3d149f3b52d3a11c0132964448cb6ef6a7'}, 'email': 'yein.y.hwang@snu.ac.kr', 'root': '/media/leelabsg-storage1/yein/research/BrainAging/0718', 'host': 'a09', 'username': 'yeinhwang', 'executable': '/home/n1/yeinhwang/anaconda3/envs/ba_torch/bin/python', 'cpu_count': 32, 'cpu_count_logical': 64, 'cpu_freq': {'current': 0.8576406249999994, 'min': 800.0, 'max': 2101.0}, 'cpu_freq_per_core': [{'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 1.112, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 1.237, 'min': 800.0, 'max': 2101.0}, {'current': 0.961, 'min': 800.0, 'max': 2101.0}, {'current': 0.855, 'min': 800.0, 'max': 2101.0}, {'current': 2.1, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.882, 'min': 800.0, 'max': 2101.0}, {'current': 1.112, 'min': 800.0, 'max': 2101.0}, {'current': 0.817, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.908, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.799, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.799, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.842, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.799, 'min': 800.0, 'max': 2101.0}, {'current': 0.847, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.862, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.799, 'min': 800.0, 'max': 2101.0}, {'current': 1.052, 'min': 800.0, 'max': 2101.0}, {'current': 0.832, 'min': 800.0, 'max': 2101.0}, {'current': 0.851, 'min': 800.0, 'max': 2101.0}, {'current': 2.1, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.817, 'min': 800.0, 'max': 2101.0}, {'current': 0.862, 'min': 800.0, 'max': 2101.0}, {'current': 0.881, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.801, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.799, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.801, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.799, 'min': 800.0, 'max': 2101.0}, {'current': 0.8, 'min': 800.0, 'max': 2101.0}, {'current': 0.857, 'min': 800.0, 'max': 2101.0}], 'disk': {'total': 228.22814559936523, 'used': 22.31775665283203}, 'gpu': 'NVIDIA TITAN RTX', 'gpu_count': 4, 'gpu_devices': [{'name': 'NVIDIA TITAN RTX', 'memory_total': 25396838400}, {'name': 'NVIDIA TITAN RTX', 'memory_total': 25396838400}, {'name': 'NVIDIA TITAN RTX', 'memory_total': 25396838400}, {'name': 'NVIDIA TITAN RTX', 'memory_total': 25396838400}], 'memory': {'total': 502.571475982666}}
2023-07-21 21:06:22,701 INFO    HandlerThread:9796 [system_monitor.py:probe():211] Finished collecting system info
2023-07-21 21:06:22,701 INFO    HandlerThread:9796 [system_monitor.py:probe():214] Publishing system info
2023-07-21 21:06:22,701 DEBUG   HandlerThread:9796 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-07-21 21:06:22,737 DEBUG   HandlerThread:9796 [system_info.py:_save_pip():67] Saving pip packages done
2023-07-21 21:06:22,738 DEBUG   HandlerThread:9796 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-07-21 21:06:23,324 INFO    Thread-12 :9796 [dir_watcher.py:_on_file_created():272] file/dir created: /media/leelabsg-storage1/yein/research/BrainAging/0718/wandb/run-20230721_210621-81z8jda3/files/conda-environment.yaml
2023-07-21 21:06:23,325 INFO    Thread-12 :9796 [dir_watcher.py:_on_file_created():272] file/dir created: /media/leelabsg-storage1/yein/research/BrainAging/0718/wandb/run-20230721_210621-81z8jda3/files/wandb-summary.json
2023-07-21 21:06:23,326 INFO    Thread-12 :9796 [dir_watcher.py:_on_file_created():272] file/dir created: /media/leelabsg-storage1/yein/research/BrainAging/0718/wandb/run-20230721_210621-81z8jda3/files/requirements.txt
2023-07-21 21:06:31,200 DEBUG   HandlerThread:9796 [system_info.py:_save_conda():86] Saving conda packages done
2023-07-21 21:06:31,240 INFO    HandlerThread:9796 [system_monitor.py:probe():216] Finished publishing system info
2023-07-21 21:06:31,249 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:06:31,250 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: keepalive
2023-07-21 21:06:31,251 DEBUG   SenderThread:9796 [sender.py:send():369] send: files
2023-07-21 21:06:31,251 INFO    SenderThread:9796 [sender.py:_save_file():1354] saving file wandb-metadata.json with policy now
2023-07-21 21:06:31,270 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: stop_status
2023-07-21 21:06:31,271 DEBUG   SenderThread:9796 [sender.py:send_request():396] send_request: stop_status
2023-07-21 21:06:31,486 INFO    Thread-12 :9796 [dir_watcher.py:_on_file_modified():289] file/dir modified: /media/leelabsg-storage1/yein/research/BrainAging/0718/wandb/run-20230721_210621-81z8jda3/files/conda-environment.yaml
2023-07-21 21:06:31,487 INFO    Thread-12 :9796 [dir_watcher.py:_on_file_created():272] file/dir created: /media/leelabsg-storage1/yein/research/BrainAging/0718/wandb/run-20230721_210621-81z8jda3/files/wandb-metadata.json
2023-07-21 21:06:31,554 DEBUG   SenderThread:9796 [sender.py:send():369] send: telemetry
2023-07-21 21:06:31,554 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:06:31,836 INFO    wandb-upload_0:9796 [upload_job.py:push():133] Uploaded file /tmp/tmphp1luysgwandb/owijki7r-wandb-metadata.json
2023-07-21 21:06:32,507 INFO    Thread-12 :9796 [dir_watcher.py:_on_file_created():272] file/dir created: /media/leelabsg-storage1/yein/research/BrainAging/0718/wandb/run-20230721_210621-81z8jda3/files/output.log
2023-07-21 21:06:33,623 INFO    Thread-12 :9796 [dir_watcher.py:_on_file_modified():289] file/dir modified: /media/leelabsg-storage1/yein/research/BrainAging/0718/wandb/run-20230721_210621-81z8jda3/files/output.log
2023-07-21 21:06:36,693 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:06:41,694 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:06:46,272 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: stop_status
2023-07-21 21:06:46,273 DEBUG   SenderThread:9796 [sender.py:send_request():396] send_request: stop_status
2023-07-21 21:06:47,483 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:06:51,437 DEBUG   SenderThread:9796 [sender.py:send():369] send: telemetry
2023-07-21 21:06:53,485 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:06:54,352 INFO    Thread-12 :9796 [dir_watcher.py:_on_file_modified():289] file/dir modified: /media/leelabsg-storage1/yein/research/BrainAging/0718/wandb/run-20230721_210621-81z8jda3/files/output.log
2023-07-21 21:06:56,400 INFO    Thread-12 :9796 [dir_watcher.py:_on_file_modified():289] file/dir modified: /media/leelabsg-storage1/yein/research/BrainAging/0718/wandb/run-20230721_210621-81z8jda3/files/config.yaml
2023-07-21 21:07:00,906 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:07:01,271 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: stop_status
2023-07-21 21:07:01,272 DEBUG   SenderThread:9796 [sender.py:send_request():396] send_request: stop_status
2023-07-21 21:07:06,475 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:07:11,476 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:07:16,270 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: stop_status
2023-07-21 21:07:16,271 DEBUG   SenderThread:9796 [sender.py:send_request():396] send_request: stop_status
2023-07-21 21:07:16,484 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:07:21,485 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:07:22,515 DEBUG   SystemMonitor:9796 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-07-21 21:07:23,416 DEBUG   SenderThread:9796 [sender.py:send():369] send: stats
2023-07-21 21:07:27,419 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:07:31,271 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: stop_status
2023-07-21 21:07:31,272 DEBUG   SenderThread:9796 [sender.py:send_request():396] send_request: stop_status
2023-07-21 21:07:32,480 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:07:37,481 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:07:42,483 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:07:46,271 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: stop_status
2023-07-21 21:07:46,271 DEBUG   SenderThread:9796 [sender.py:send_request():396] send_request: stop_status
2023-07-21 21:07:47,941 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:07:52,942 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:07:53,420 DEBUG   SenderThread:9796 [sender.py:send():369] send: stats
2023-07-21 21:07:58,792 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:08:01,271 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: stop_status
2023-07-21 21:08:01,272 DEBUG   SenderThread:9796 [sender.py:send_request():396] send_request: stop_status
2023-07-21 21:08:04,472 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:08:09,474 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:08:14,475 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:08:16,819 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: stop_status
2023-07-21 21:08:16,820 DEBUG   SenderThread:9796 [sender.py:send_request():396] send_request: stop_status
2023-07-21 21:08:19,604 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:08:20,764 INFO    Thread-12 :9796 [dir_watcher.py:_on_file_modified():289] file/dir modified: /media/leelabsg-storage1/yein/research/BrainAging/0718/wandb/run-20230721_210621-81z8jda3/files/output.log
2023-07-21 21:08:23,058 INFO    Thread-12 :9796 [dir_watcher.py:_on_file_modified():289] file/dir modified: /media/leelabsg-storage1/yein/research/BrainAging/0718/wandb/run-20230721_210621-81z8jda3/files/output.log
2023-07-21 21:08:23,423 DEBUG   SenderThread:9796 [sender.py:send():369] send: stats
2023-07-21 21:08:25,425 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:08:30,426 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:08:31,818 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: stop_status
2023-07-21 21:08:31,820 DEBUG   SenderThread:9796 [sender.py:send_request():396] send_request: stop_status
2023-07-21 21:08:36,039 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:08:41,039 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:08:46,040 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:08:46,819 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: stop_status
2023-07-21 21:08:46,819 DEBUG   SenderThread:9796 [sender.py:send_request():396] send_request: stop_status
2023-07-21 21:08:52,029 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:08:53,428 DEBUG   SenderThread:9796 [sender.py:send():369] send: stats
2023-07-21 21:08:57,045 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:09:01,819 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: stop_status
2023-07-21 21:09:01,819 DEBUG   SenderThread:9796 [sender.py:send_request():396] send_request: stop_status
2023-07-21 21:09:03,035 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:09:08,036 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
2023-07-21 21:09:13,037 DEBUG   HandlerThread:9796 [handler.py:handle_request():144] handle_request: status_report
